"","studyID","Case.study","zcor.ECD.D","var.zcor.ECD.D","n.replicate.D","zcor.ECD.LDd","var.zcor.ECD.LDd","n.replicate.LDd","study_type","experiment_type","system","ecosystem","country","litter.species","litter.type","exp_duration","meshsize..mm.","LD.metric","LD.unit","D.sampling","taxonomic.group","community.nature","consumer.taxa","D.metric","D.unit","ECD_subcategory","ECD_identity","ECD_mixture","ECD_mixture_identity_type","ECD_intensity_norm_max","ECD_intensity_norm_min","ECD_magnitude","ES_origin","D_imputation_M1","D_imputation_M2","k_rate_imputation_M1"
"352",115,115.1,0.00846842981824006,0.142857142857143,10,0.0115145001608957,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","microbial","biomass","mug/g","nutrient enrichment",NA,"no",NA,2.27726728500976,1.17865499634165,1.09861228866811,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"353",115,115.1,0.133456249615322,0.142857142857143,10,1.01518641497675,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","microbial","biomass","mug/g","nutrient enrichment",NA,"no",NA,0.698845201674583,-3.2188758248682,3.91772102654278,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"354",115,115.1,-0.205324854945472,0.142857142857143,10,-0.0168200904051865,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","microbial","biomass","mug/g","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"355",115,115.1,0.677809823628735,0.142857142857143,10,0.88042176536028,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","microbial","biomass","mug/g","nutrient enrichment",NA,"yes","resource",0.698845201674583,-3.2188758248682,3.91772102654278,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"356",115,115.1,0.327223777893304,0.142857142857143,10,1.00502294619481,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","microbial","biomass","mug/g","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"357",115,115.1,0.195366853139675,0.142857142857143,10,0.876978578820368,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","microbial","biomass","mug/g","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"358",115,115.1,0.258116187391302,0.142857142857143,10,0.0115145001608957,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","fungi","biomass","mug PLFA/g","nutrient enrichment",NA,"no",NA,2.27726728500976,1.17865499634165,1.09861228866811,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"359",115,115.1,0.729788249416165,0.142857142857143,10,1.01518641497675,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","fungi","biomass","mug PLFA/g","nutrient enrichment",NA,"no",NA,0.698845201674583,-3.2188758248682,3.91772102654278,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"360",115,115.1,0.0786663853759493,0.142857142857143,10,-0.0168200904051865,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","fungi","biomass","mug PLFA/g","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"361",115,115.1,0.886449040400168,0.142857142857143,10,0.88042176536028,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","fungi","biomass","mug PLFA/g","nutrient enrichment",NA,"yes","resource",0.698845201674583,-3.2188758248682,3.91772102654278,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"362",115,115.1,1.144351734408,0.142857142857143,10,1.00502294619481,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","fungi","biomass","mug PLFA/g","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"363",115,115.1,0.887901340084803,0.142857142857143,10,0.876978578820368,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","fungi","biomass","mug PLFA/g","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"364",115,115.1,-0.117885788854536,0.142857142857143,10,0.0115145001608957,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","bacteria","biomass","mug PLFA/g","nutrient enrichment",NA,"no",NA,2.27726728500976,1.17865499634165,1.09861228866811,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"365",115,115.1,0.480096687801729,0.142857142857143,10,1.01518641497675,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","bacteria","biomass","mug PLFA/g","nutrient enrichment",NA,"no",NA,0.698845201674583,-3.2188758248682,3.91772102654278,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"366",115,115.1,-0.13856958441239,0.142857142857143,10,-0.0168200904051865,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","bacteria","biomass","mug PLFA/g","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"367",115,115.1,0.586752230246316,0.142857142857143,10,0.88042176536028,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","bacteria","biomass","mug PLFA/g","nutrient enrichment",NA,"yes","resource",0.698845201674583,-3.2188758248682,3.91772102654278,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"368",115,115.1,0.585750030099619,0.142857142857143,10,1.00502294619481,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","bacteria","biomass","mug PLFA/g","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"369",115,115.1,0.366391504947995,0.142857142857143,10,0.876978578820368,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana","Cellulose","filter paper",21,NA,"mass loss","%","soil cores","M","D","bacteria","biomass","mug PLFA/g","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"370",140,140.1,-0.417355663471068,0.0476190476190476,24,0.15597652720492,0.333333333333333,6,"experimental","field","terrestrial","forest","USA","Populus tremoides","broad leaves",488,"10","rate (k)","d-1","litterbag","A","D","Oribatida","abundance","ind/m2","nitrogen deposition",NA,"no",NA,0.405465108108164,-5.1892834455239,5.59474855363206,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"371",140,140.1,-0.345611153584571,0.0476190476190476,24,0.15597652720492,0.333333333333333,6,"experimental","field","terrestrial","forest","USA","Populus tremoides","broad leaves",488,"10","rate (k)","d-1","litterbag","A","D","Collembola","abundance","ind/m2","nitrogen deposition",NA,"no",NA,0.405465108108164,-5.1892834455239,5.59474855363206,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"372",140,140.1,-0.291463439921608,0.0476190476190476,24,0.15597652720492,0.333333333333333,6,"experimental","field","terrestrial","forest","USA","Populus tremoides","broad leaves",488,"10","rate (k)","d-1","litterbag","A","DFW","Mesostigmata","abundance","ind/m2","nitrogen deposition",NA,"no",NA,0.405465108108164,-5.1892834455239,5.59474855363206,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"373",140,140.1,-0.11789593627154,0.0476190476190476,24,0.15597652720492,0.333333333333333,6,"experimental","field","terrestrial","forest","USA","Populus tremoides","broad leaves",488,"10","rate (k)","d-1","litterbag","M","D","microbial","biomass","nmol/g litter","nitrogen deposition",NA,"no",NA,0.405465108108164,-5.1892834455239,5.59474855363206,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"374",153,153.1,-0.177259854887096,0.142857142857143,10,0.698490319228127,0.0212765957446809,50,"observational","field","aquatic","stream","Portugal","Alnus glutinosa","broad leaves",26,"10","rate (k)","d-1","litterbag","M","D","fungi","biomass","mg/g AFDM","eutrophication",NA,"yes","resource",-0.116196794402512,-1.69173315516093,1.57553636075842,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"375",153,153.1,0.6847344519497,0.142857142857143,10,0.895430182396439,0.0212765957446809,50,"observational","field","aquatic","stream","Portugal","Quercus robur","broad leaves",57,"10","rate (k)","d-1","litterbag","M","D","fungi","biomass","mg/g AFDM","eutrophication",NA,"yes","resource",-0.116196794402512,-1.69173315516093,1.57553636075842,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"376",153,153.1,0.0783963421752877,0.111111111111111,12,0.698490319228127,0.0212765957446809,50,"observational","field","aquatic","stream","Portugal","Alnus glutinosa","broad leaves",26,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","abundance","no./g AFDM","eutrophication",NA,"yes","resource",-0.116196794402512,-1.69173315516093,1.57553636075842,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"377",153,153.2,0.312847580059251,0.111111111111111,12,0.188209949293306,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Alnus glutinosa","broad leaves",26,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","abundance","no./g AFDM","eutrophication",NA,"yes","resource",-0.264616799520785,-1.87405471195489,1.6094379124341,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"378",153,153.3,0.152618726178504,0.111111111111111,12,-0.0525967908890617,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Alnus glutinosa","broad leaves",26,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","abundance","no./g AFDM","eutrophication",NA,"yes","resource",-0.225396086367504,-2.38488033572088,2.15948424935338,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"379",153,153.4,0.814243620664263,0.111111111111111,12,1.80924263681959,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Alnus glutinosa","broad leaves",22,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","abundance","no./g AFDM","eutrophication",NA,"yes","resource",-0.0177974390305808,-3.28629850118564,3.26850106215506,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"380",153,153.5,-0.102028065093508,0.111111111111111,12,0.907885758694576,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Alnus glutinosa","broad leaves",22,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","abundance","no./g AFDM","eutrophication",NA,"yes","resource",0.541859066346164,-0.710903902149204,1.25276296849537,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"381",153,153.1,0.323624516222241,0.111111111111111,12,0.895430182396439,0.0212765957446809,50,"observational","field","aquatic","stream","Portugal","Quercus robur","broad leaves",57,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","abundance","no./g AFDM","eutrophication",NA,"yes","resource",-0.116196794402512,-1.69173315516093,1.57553636075842,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"382",153,153.2,0.904885261880066,0.111111111111111,12,0.849792828665254,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Quercus robur","broad leaves",57,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","abundance","no./g AFDM","eutrophication",NA,"yes","resource",-0.264616799520785,-1.87405471195489,1.6094379124341,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"383",153,153.3,0.450852686928132,0.111111111111111,12,0.62771412821625,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Quercus robur","broad leaves",57,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","abundance","no./g AFDM","eutrophication",NA,"yes","resource",-0.225396086367504,-2.38488033572088,2.15948424935338,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"384",153,153.4,0.778017674596441,0.111111111111111,12,1.57682034068935,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Quercus robur","broad leaves",42,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","abundance","no./g AFDM","eutrophication",NA,"yes","resource",-0.0177974390305808,-3.28629850118564,3.26850106215506,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"385",153,153.5,0.782353290187229,0.111111111111111,12,0.79802111502631,0.111111111111111,12,"observational","field","aquatic","stream","Portugal","Quercus robur","broad leaves",42,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","abundance","no./g AFDM","eutrophication",NA,"yes","resource",0.541859066346164,-0.710903902149204,1.25276296849537,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"386",154,154.1,0.248892032686691,0.333333333333333,6,-2.54190812343798,0.0208333333333333,51,"experimental","field","aquatic","stream","USA","Acer rubrum","broad leaves",225,NA,"rate (k)","d-1","litterbag","M","D","fungi","biomass","mg/g AFDM","nutrient enrichment",NA,"yes","resource",0.0428679002271759,-2.0971982632691,2.14006616349628,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"387",154,154.1,0,0.333333333333333,6,0.800387510245035,0.0196078431372549,54,"experimental","field","aquatic","stream","USA","Rhododendron maximum","broad leaves",225,NA,"rate (k)","d-1","litterbag","M","D","fungi","biomass","mg/g AFDM","nutrient enrichment",NA,"yes","resource",0.0428679002271759,-2.0971982632691,2.14006616349628,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"388",154,154.1,0.441813207573389,0.333333333333333,6,-2.54190812343798,0.0208333333333333,51,"experimental","field","aquatic","stream","USA","Acer rubrum","broad leaves",225,NA,"rate (k)","d-1","litterbag","M","D","bacteria","abundance","10^6 cells/leaf discs","nutrient enrichment",NA,"yes","resource",0.0428679002271759,-2.0971982632691,2.14006616349628,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"389",154,154.1,0,0.333333333333333,6,0.800387510245035,0.0196078431372549,54,"experimental","field","aquatic","stream","USA","Rhododendron maximum","broad leaves",225,NA,"rate (k)","d-1","litterbag","M","D","bacteria","abundance","10^6 cells/leaf discs","nutrient enrichment",NA,"yes","resource",0.0428679002271759,-2.0971982632691,2.14006616349628,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"390",167,167.1,-0.0905815190962435,0.00854700854700855,120,-0.289259418255398,0.0016750418760469,600,"experimental","field","terrestrial","forest","USA","Quercus ellipsoidalis","broad leaves and litter",1460,"1","rate (k)","d-1","litterbag","M","D","microbial","biomass","mumol/g","nitrogen deposition",NA,"no",NA,1.66392609771817,-1.27296567581289,2.93689177353106,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"391",167,167.1,-0.0483573864314311,0.00854700854700855,120,-0.873256594876833,0.0016750418760469,600,"experimental","field","terrestrial","forest","USA","Quercus ellipsoidalis","broad leaves and litter",1460,"1","rate (k)","d-1","litterbag","M","D","microbial","biomass","mumol/g","nitrogen deposition",NA,"no",NA,1.66392609771817,-1.27296567581289,2.93689177353106,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"392",167,167.1,-0.0483573864314311,0.00854700854700855,120,-0.60788761640024,0.0016750418760469,600,"experimental","field","terrestrial","forest","USA","Quercus ellipsoidalis","broad leaves and litter",1460,"1","rate (k)","d-1","litterbag","M","D","microbial","biomass","mumol/g","nitrogen deposition",NA,"no",NA,1.66392609771817,-1.27296567581289,2.93689177353106,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"393",167,167.1,0.0344569768727623,0.00854700854700855,120,-0.302013211822036,0.0016750418760469,600,"experimental","field","terrestrial","forest","USA","Quercus ellipsoidalis","broad leaves and litter",1460,"1","rate (k)","d-1","litterbag","M","D","microbial","biomass","mumol/g","nitrogen deposition",NA,"yes","resource",1.66392609771817,-1.27296567581289,2.93689177353106,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"394",167,167.1,-0.0224641421063373,0.00854700854700855,120,-1.05787941135371,0.0016750418760469,600,"experimental","field","terrestrial","forest","USA","Quercus ellipsoidalis","broad leaves and litter",1460,"1","rate (k)","d-1","litterbag","M","D","microbial","biomass","mumol/g","nutrient enrichment",NA,"yes","resource",1.04982212449868,-5.1892834455239,6.23910557002258,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"395",244,244.1,-0.234680618140141,0.333333333333333,6,0.0641484394701392,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","D","Gammarus","abundance","ind/bag","nutrient enrichment",NA,"no",NA,0.193591309052198,-1.01943133079366,1.21302263984586,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"396",244,244.1,-0.00201631026229353,0.333333333333333,6,0.220545221991142,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","D","Gammarus","abundance","ind/bag","nutrient enrichment",NA,"no",NA,5.05350319432343,3.31890213893533,1.7346010553881,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"397",244,244.1,0.0571066557748411,0.333333333333333,6,-0.0742521995150581,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","D","Gammarus","abundance","ind/bag","nutrient enrichment",NA,"yes","resource",5.05350319432343,3.31890213893533,1.7346010553881,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"398",244,244.1,-0.364474088708825,0.333333333333333,6,0.0641484394701392,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","DFW","Corophium","abundance","ind/bag","nutrient enrichment",NA,"no",NA,0.193591309052198,-1.01943133079366,1.21302263984586,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"399",244,244.1,0.317848652099292,0.333333333333333,6,0.220545221991142,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","DFW","Corophium","abundance","ind/bag","nutrient enrichment",NA,"no",NA,5.05350319432343,3.31890213893533,1.7346010553881,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"400",244,244.1,0.424183743956392,0.333333333333333,6,-0.0742521995150581,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","DFW","Corophium","abundance","ind/bag","nutrient enrichment",NA,"yes","resource",5.05350319432343,3.31890213893533,1.7346010553881,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"401",244,244.1,1.01416778802877,0.333333333333333,6,-0.0742521995150581,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","DFW","Idotea","abundance","ind/bag","nutrient enrichment",NA,"yes","resource",5.05350319432343,3.31890213893533,1.7346010553881,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"402",244,244.1,-0.544339524951468,0.333333333333333,6,0.0641484394701392,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","DFW","Sphaeroma","abundance","ind/bag","nutrient enrichment",NA,"no",NA,0.193591309052198,-1.01943133079366,1.21302263984586,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"403",244,244.1,-0.151350559995001,0.333333333333333,6,0.220545221991142,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","DFW","Sphaeroma","abundance","ind/bag","nutrient enrichment",NA,"no",NA,5.05350319432343,3.31890213893533,1.7346010553881,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"404",244,244.1,0.0838315205163576,0.333333333333333,6,-0.0742521995150581,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","DFW","Sphaeroma","abundance","ind/bag","nutrient enrichment",NA,"yes","resource",5.05350319432343,3.31890213893533,1.7346010553881,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"405",244,244.1,0.583597254940159,0.333333333333333,6,0.0641484394701392,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","DFW","Polichaeta","abundance","ind/bag","nutrient enrichment",NA,"no",NA,0.193591309052198,-1.01943133079366,1.21302263984586,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"406",244,244.1,0.225567788091671,0.333333333333333,6,0.220545221991142,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","DFW","Polichaeta","abundance","ind/bag","nutrient enrichment",NA,"no",NA,5.05350319432343,3.31890213893533,1.7346010553881,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"407",244,244.1,0.228340011121922,0.333333333333333,6,-0.0742521995150581,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","DFW","Polichaeta","abundance","ind/bag","nutrient enrichment",NA,"yes","resource",5.05350319432343,3.31890213893533,1.7346010553881,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"408",244,244.1,1.8225648028922,0.333333333333333,6,0.0641484394701392,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","DFW","Hydrobia","abundance","ind/bag","nutrient enrichment",NA,"no",NA,0.193591309052198,-1.01943133079366,1.21302263984586,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"409",244,244.1,0.878047278528651,0.333333333333333,6,0.220545221991142,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","DFW","Hydrobia","abundance","ind/bag","nutrient enrichment",NA,"no",NA,5.05350319432343,3.31890213893533,1.7346010553881,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"410",244,244.1,1.05801236333182,0.333333333333333,6,-0.0742521995150581,0.0303030303030303,36,"experimental","field","aquatic","lagoon","Spain","Ruppia cirrhosa","aquatic grass",32,"1","rate (k)","d-1","litterbag","A","DFW","Hydrobia","abundance","ind/bag","nutrient enrichment",NA,"yes","resource",5.05350319432343,3.31890213893533,1.7346010553881,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"411",276,276.1,1.27692198663721,0.2,8,2.54712730948615,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Freycenetia scandens","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","abundance","no./sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"412",276,276.1,1.27692198663721,0.2,8,1.45668660309206,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Cryptocarya densiflora","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","abundance","no./sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"413",276,276.1,1.27692198663721,0.2,8,1.64932356351395,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Cryptocarya leucophylla","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","abundance","no./sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"414",276,276.1,1.27692198663721,0.2,8,1.38046647330853,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia","Macaranga subdentata","broad leaves",44,"1","dry mass remaining","%","channel","A","W","invertebrates","abundance","no./sample","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"415",297,297.1,0.226554339027249,0.2,8,0.128272643112579,0.0222222222222222,48,"observational","field","aquatic","lentic: reservoir","Brazil","Eichhornia crassipes","broad leaves",60,"10","rate (k)","d-1","litterbag","M","D","fungi","biomass","mug/g AFDM","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"416",297,297.1,-0.603751809895952,0.2,8,0.474207278146095,0.0222222222222222,48,"observational","field","aquatic","lentic: reservoir","Brazil","Typha domingensis","broad leaves",105,"10","rate (k)","d-1","litterbag","M","D","fungi","biomass","mug/g AFDM","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"417",297,297.1,0.624166507200082,0.2,8,0.128272643112579,0.0222222222222222,48,"observational","field","aquatic","lentic: reservoir","Brazil","Eichhornia crassipes","broad leaves",60,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","abundance","ind./g AFDM remaining","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"418",297,297.1,0.514681587170568,0.2,8,0.474207278146095,0.0222222222222222,48,"observational","field","aquatic","lentic: reservoir","Brazil","Typha domingensis","broad leaves",105,"10","rate (k)","d-1","litterbag","A","DFW","invertebrates","abundance","ind./g AFDM remaining","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"419",297,297.1,0.575283387820186,0.2,8,0.474207278146095,0.0222222222222222,48,"observational","field","aquatic","lentic: reservoir","Brazil","Typha domingensis","broad leaves",105,"10","rate (k)","d-1","litterbag","A","DFW","collector-gatherers","abundance","ind./g AFDM remaining","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
"420",297,297.1,0.507148511724915,0.2,8,0.474207278146095,0.0222222222222222,48,"observational","field","aquatic","lentic: reservoir","Brazil","Typha domingensis","broad leaves",105,"10","rate (k)","d-1","litterbag","A","DFW","collector-filterers","abundance","ind./g AFDM remaining","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"Hedge's d","SD not imputed","SD not imputed","SD imputed"
