"","studyID","Case.study","zcor.ECD.D","var.zcor.ECD.D","n.replicate.D","study_type","experiment_type","system","ecosystem","country","exp_duration","litter.species","litter.type","meshsize..mm.","temporal.extent","ECD_subcategory","ECD_identity","ECD_mixture","ECD_mixture_identity_type","ECD_intensity_norm_max","ECD_intensity_norm_min","ECD_magnitude","D.sampling","taxonomic.group","community.nature","consumer.taxa","D.metric","D.unit","ES_origin","D_imputation_M1","D_imputation_M2","k_rate_imputation_M1"
"313",58,58.1,0.424017929580717,0.333333333333333,6,"experimental","field","aquatic","stream","USA",123,"Acer rubrum","broad leaves","5","single point in time","nutrient enrichment",NA,"yes","resource",1.17994646972308,-0.539053645222545,1.71900011494562,"litterbag","A","DFW","predators","abundance","ind/bag","Hedge's d","SD not imputed","SD imputed","SD not imputed"
"314",58,58.1,0.359856779537772,0.333333333333333,6,"experimental","field","aquatic","stream","USA",123,"Acer rubrum","broad leaves","5","single point in time","nutrient enrichment",NA,"yes","resource",1.17994646972308,-0.539053645222545,1.71900011494562,"litterbag","A","DFW","collector-gatherers","abundance","ind/bag","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"315",58,58.1,0.369724168049021,0.333333333333333,6,"experimental","field","aquatic","stream","USA",123,"Acer rubrum","broad leaves","5","single point in time","nutrient enrichment",NA,"yes","resource",1.17994646972308,-0.539053645222545,1.71900011494562,"litterbag","A","DFW","collector-filterers","abundance","ind/bag","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"316",115,115.1,0.00846842981824006,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"no",NA,2.27726728500976,1.17865499634165,1.09861228866811,"soil cores","M","D","microbial","biomass","mug/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"317",115,115.1,0.133456249615322,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"no",NA,0.698845201674583,-3.2188758248682,3.91772102654278,"soil cores","M","D","microbial","biomass","mug/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"318",115,115.1,-0.205324854945472,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"soil cores","M","D","microbial","biomass","mug/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"319",115,115.1,0.677809823628735,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"yes","resource",0.698845201674583,-3.2188758248682,3.91772102654278,"soil cores","M","D","microbial","biomass","mug/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"320",115,115.1,0.327223777893304,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"soil cores","M","D","microbial","biomass","mug/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"321",115,115.1,0.195366853139675,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"soil cores","M","D","microbial","biomass","mug/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"322",115,115.1,0.258116187391302,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"no",NA,2.27726728500976,1.17865499634165,1.09861228866811,"soil cores","M","D","fungi","biomass","mug PLFA/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"323",115,115.1,0.729788249416165,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"no",NA,0.698845201674583,-3.2188758248682,3.91772102654278,"soil cores","M","D","fungi","biomass","mug PLFA/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"324",115,115.1,0.0786663853759493,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"soil cores","M","D","fungi","biomass","mug PLFA/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"325",115,115.1,0.886449040400168,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"yes","resource",0.698845201674583,-3.2188758248682,3.91772102654278,"soil cores","M","D","fungi","biomass","mug PLFA/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"326",115,115.1,1.144351734408,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"soil cores","M","D","fungi","biomass","mug PLFA/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"327",115,115.1,0.887901340084803,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"soil cores","M","D","fungi","biomass","mug PLFA/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"328",115,115.1,-0.117885788854536,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"no",NA,2.27726728500976,1.17865499634165,1.09861228866811,"soil cores","M","D","bacteria","biomass","mug PLFA/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"329",115,115.1,0.480096687801729,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"no",NA,0.698845201674583,-3.2188758248682,3.91772102654278,"soil cores","M","D","bacteria","biomass","mug PLFA/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"330",115,115.1,-0.13856958441239,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"soil cores","M","D","bacteria","biomass","mug PLFA/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"331",115,115.1,0.586752230246316,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"yes","resource",0.698845201674583,-3.2188758248682,3.91772102654278,"soil cores","M","D","bacteria","biomass","mug PLFA/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"332",115,115.1,0.585750030099619,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"soil cores","M","D","bacteria","biomass","mug PLFA/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"333",115,115.1,0.366391504947995,0.142857142857143,10,"experimental","field/lab","terrestrial","rain forest","French Guiana",21,"Cellulose","filter paper",NA,"single point in time","nutrient enrichment",NA,"yes","resource",2.27726728500976,1.17865499634165,1.09861228866811,"soil cores","M","D","bacteria","biomass","mug PLFA/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"334",140,140.1,-0.417355663471068,0.0476190476190476,24,"experimental","field","terrestrial","forest","USA",488,"Populus tremoides","broad leaves","10","single point in time","nitrogen deposition",NA,"no",NA,0.405465108108164,-5.1892834455239,5.59474855363206,"litterbag","A","D","Oribatida","abundance","ind/m2","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"335",140,140.1,-0.345611153584571,0.0476190476190476,24,"experimental","field","terrestrial","forest","USA",488,"Populus tremoides","broad leaves","10","single point in time","nitrogen deposition",NA,"no",NA,0.405465108108164,-5.1892834455239,5.59474855363206,"litterbag","A","D","Collembola","abundance","ind/m2","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"336",140,140.1,-0.291463439921608,0.0476190476190476,24,"experimental","field","terrestrial","forest","USA",488,"Populus tremoides","broad leaves","10","single point in time","nitrogen deposition",NA,"no",NA,0.405465108108164,-5.1892834455239,5.59474855363206,"litterbag","A","DFW","Mesostigmata","abundance","ind/m2","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"337",140,140.1,-0.11789593627154,0.0476190476190476,24,"experimental","field","terrestrial","forest","USA",488,"Populus tremoides","broad leaves","10","single point in time","nitrogen deposition",NA,"no",NA,0.405465108108164,-5.1892834455239,5.59474855363206,"litterbag","M","D","microbial","biomass","nmol/g litter","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"338",153,153.1,-0.177259854887096,0.142857142857143,10,"observational","field","aquatic","stream","Portugal",26,"Alnus glutinosa","broad leaves","10","single point in time","eutrophication",NA,"yes","resource",-0.116196794402512,-1.69173315516093,1.57553636075842,"litterbag","M","D","fungi","biomass","mg/g AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"339",153,153.1,0.6847344519497,0.142857142857143,10,"observational","field","aquatic","stream","Portugal",57,"Quercus robur","broad leaves","10","single point in time","eutrophication",NA,"yes","resource",-0.116196794402512,-1.69173315516093,1.57553636075842,"litterbag","M","D","fungi","biomass","mg/g AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"340",153,153.1,0.0783963421752877,0.111111111111111,12,"observational","field","aquatic","stream","Portugal",26,"Alnus glutinosa","broad leaves","10","single point in time","eutrophication",NA,"yes","resource",-0.116196794402512,-1.69173315516093,1.57553636075842,"litterbag","A","DFW","invertebrates","abundance","no./g AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"341",153,153.2,0.312847580059251,0.111111111111111,12,"observational","field","aquatic","stream","Portugal",26,"Alnus glutinosa","broad leaves","10","single point in time","eutrophication",NA,"yes","resource",-0.264616799520785,-1.87405471195489,1.6094379124341,"litterbag","A","DFW","invertebrates","abundance","no./g AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"342",153,153.3,0.152618726178504,0.111111111111111,12,"observational","field","aquatic","stream","Portugal",26,"Alnus glutinosa","broad leaves","10","single point in time","eutrophication",NA,"yes","resource",-0.225396086367504,-2.38488033572088,2.15948424935338,"litterbag","A","DFW","invertebrates","abundance","no./g AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"343",153,153.4,0.814243620664263,0.111111111111111,12,"observational","field","aquatic","stream","Portugal",22,"Alnus glutinosa","broad leaves","10","single point in time","eutrophication",NA,"yes","resource",-0.0177974390305808,-3.28629850118564,3.26850106215506,"litterbag","A","DFW","invertebrates","abundance","no./g AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"344",153,153.5,-0.102028065093508,0.111111111111111,12,"observational","field","aquatic","stream","Portugal",22,"Alnus glutinosa","broad leaves","10","single point in time","eutrophication",NA,"yes","resource",0.541859066346164,-0.710903902149204,1.25276296849537,"litterbag","A","DFW","invertebrates","abundance","no./g AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"345",153,153.1,0.323624516222241,0.111111111111111,12,"observational","field","aquatic","stream","Portugal",57,"Quercus robur","broad leaves","10","single point in time","eutrophication",NA,"yes","resource",-0.116196794402512,-1.69173315516093,1.57553636075842,"litterbag","A","DFW","invertebrates","abundance","no./g AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"346",153,153.2,0.904885261880066,0.111111111111111,12,"observational","field","aquatic","stream","Portugal",57,"Quercus robur","broad leaves","10","single point in time","eutrophication",NA,"yes","resource",-0.264616799520785,-1.87405471195489,1.6094379124341,"litterbag","A","DFW","invertebrates","abundance","no./g AFDM","Hedge's d","SD not imputed","SD imputed","SD not imputed"
"347",153,153.3,0.450852686928132,0.111111111111111,12,"observational","field","aquatic","stream","Portugal",57,"Quercus robur","broad leaves","10","single point in time","eutrophication",NA,"yes","resource",-0.225396086367504,-2.38488033572088,2.15948424935338,"litterbag","A","DFW","invertebrates","abundance","no./g AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"348",153,153.4,0.778017674596441,0.111111111111111,12,"observational","field","aquatic","stream","Portugal",42,"Quercus robur","broad leaves","10","single point in time","eutrophication",NA,"yes","resource",-0.0177974390305808,-3.28629850118564,3.26850106215506,"litterbag","A","DFW","invertebrates","abundance","no./g AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"349",153,153.5,0.782353290187229,0.111111111111111,12,"observational","field","aquatic","stream","Portugal",42,"Quercus robur","broad leaves","10","single point in time","eutrophication",NA,"yes","resource",0.541859066346164,-0.710903902149204,1.25276296849537,"litterbag","A","DFW","invertebrates","abundance","no./g AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"350",154,154.1,0.248892032686691,0.333333333333333,6,"experimental","field","aquatic","stream","USA",225,"Acer rubrum","broad leaves",NA,"single point in time","nutrient enrichment",NA,"yes","resource",0.0428679002271759,-2.0971982632691,2.14006616349628,"litterbag","M","D","fungi","biomass","mg/g AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"351",154,154.1,0,0.333333333333333,6,"experimental","field","aquatic","stream","USA",225,"Rhododendron maximum","broad leaves",NA,"single point in time","nutrient enrichment",NA,"yes","resource",0.0428679002271759,-2.0971982632691,2.14006616349628,"litterbag","M","D","fungi","biomass","mg/g AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"352",154,154.1,0.441813207573389,0.333333333333333,6,"experimental","field","aquatic","stream","USA",225,"Acer rubrum","broad leaves",NA,"single point in time","nutrient enrichment",NA,"yes","resource",0.0428679002271759,-2.0971982632691,2.14006616349628,"litterbag","M","D","bacteria","abundance","10^6 cells/leaf discs","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"353",154,154.1,0,0.333333333333333,6,"experimental","field","aquatic","stream","USA",225,"Rhododendron maximum","broad leaves",NA,"single point in time","nutrient enrichment",NA,"yes","resource",0.0428679002271759,-2.0971982632691,2.14006616349628,"litterbag","M","D","bacteria","abundance","10^6 cells/leaf discs","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"354",167,167.1,-0.0905815190962435,0.00854700854700855,120,"experimental","field","terrestrial","forest","USA",1460,"Quercus ellipsoidalis","broad leaves and litter","1","single point in time","nitrogen deposition",NA,"no",NA,1.66392609771817,-1.27296567581289,2.93689177353106,"litterbag","M","D","microbial","biomass","mumol/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"355",167,167.1,-0.0483573864314311,0.00854700854700855,120,"experimental","field","terrestrial","forest","USA",1460,"Quercus ellipsoidalis","broad leaves and litter","1","single point in time","nitrogen deposition",NA,"no",NA,1.66392609771817,-1.27296567581289,2.93689177353106,"litterbag","M","D","microbial","biomass","mumol/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"356",167,167.1,0.0344569768727623,0.00854700854700855,120,"experimental","field","terrestrial","forest","USA",1460,"Quercus ellipsoidalis","broad leaves and litter","1","single point in time","nitrogen deposition",NA,"yes","resource",1.66392609771817,-1.27296567581289,2.93689177353106,"litterbag","M","D","microbial","biomass","mumol/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"357",167,167.1,-0.0224641421063373,0.00854700854700855,120,"experimental","field","terrestrial","forest","USA",1460,"Quercus ellipsoidalis","broad leaves and litter","1","single point in time","nutrient enrichment",NA,"yes","resource",1.04982212449868,-5.1892834455239,6.23910557002258,"litterbag","M","D","microbial","biomass","mumol/g","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"358",244,244.1,-0.234680618140141,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"no",NA,0.193591309052198,-1.01943133079366,1.21302263984586,"litterbag","A","D","Gammarus","abundance","ind/bag","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"359",244,244.1,-0.00201631026229353,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"no",NA,5.05350319432343,3.31890213893533,1.7346010553881,"litterbag","A","D","Gammarus","abundance","ind/bag","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"360",244,244.1,0.0571066557748411,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"yes","resource",5.05350319432343,3.31890213893533,1.7346010553881,"litterbag","A","D","Gammarus","abundance","ind/bag","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"361",244,244.1,-0.364474088708825,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"no",NA,0.193591309052198,-1.01943133079366,1.21302263984586,"litterbag","A","DFW","Corophium","abundance","ind/bag","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"362",244,244.1,0.317848652099292,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"no",NA,5.05350319432343,3.31890213893533,1.7346010553881,"litterbag","A","DFW","Corophium","abundance","ind/bag","Hedge's d","SD not imputed","SD imputed","SD not imputed"
"363",244,244.1,0.424183743956392,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"yes","resource",5.05350319432343,3.31890213893533,1.7346010553881,"litterbag","A","DFW","Corophium","abundance","ind/bag","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"364",244,244.1,1.01416778802877,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"yes","resource",5.05350319432343,3.31890213893533,1.7346010553881,"litterbag","A","DFW","Idotea","abundance","ind/bag","Hedge's d","SD not imputed","SD imputed","SD not imputed"
"365",244,244.1,-0.544339524951468,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"no",NA,0.193591309052198,-1.01943133079366,1.21302263984586,"litterbag","A","DFW","Sphaeroma","abundance","ind/bag","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"366",244,244.1,-0.151350559995001,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"no",NA,5.05350319432343,3.31890213893533,1.7346010553881,"litterbag","A","DFW","Sphaeroma","abundance","ind/bag","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"367",244,244.1,0.0838315205163576,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"yes","resource",5.05350319432343,3.31890213893533,1.7346010553881,"litterbag","A","DFW","Sphaeroma","abundance","ind/bag","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"368",244,244.1,0.583597254940159,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"no",NA,0.193591309052198,-1.01943133079366,1.21302263984586,"litterbag","A","DFW","Polichaeta","abundance","ind/bag","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"369",244,244.1,0.225567788091671,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"no",NA,5.05350319432343,3.31890213893533,1.7346010553881,"litterbag","A","DFW","Polichaeta","abundance","ind/bag","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"370",244,244.1,0.228340011121922,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"yes","resource",5.05350319432343,3.31890213893533,1.7346010553881,"litterbag","A","DFW","Polichaeta","abundance","ind/bag","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"371",244,244.1,1.8225648028922,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"no",NA,0.193591309052198,-1.01943133079366,1.21302263984586,"litterbag","A","DFW","Hydrobia","abundance","ind/bag","Hedge's d","SD not imputed","SD imputed","SD not imputed"
"372",244,244.1,0.878047278528651,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"no",NA,5.05350319432343,3.31890213893533,1.7346010553881,"litterbag","A","DFW","Hydrobia","abundance","ind/bag","Hedge's d","SD not imputed","SD imputed","SD not imputed"
"373",244,244.1,1.05801236333182,0.333333333333333,6,"experimental","field","aquatic","lagoon","Spain",32,"Ruppia cirrhosa","aquatic grass","1","single point in time","nutrient enrichment",NA,"yes","resource",5.05350319432343,3.31890213893533,1.7346010553881,"litterbag","A","DFW","Hydrobia","abundance","ind/bag","Hedge's d","SD not imputed","SD imputed","SD not imputed"
"374",276,276.1,1.27692198663721,0.2,8,"experimental","mesocosms","aquatic","rainforest stream","Australia",44,"Freycenetia scandens","broad leaves","1","single point in time","nutrient enrichment",NA,"yes","resource",1.88894667419672,-2.30258509299405,4.19153176719077,"channel","A","W","invertebrates","abundance","no./sample","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"375",297,297.1,0.226554339027249,0.2,8,"observational","field","aquatic","lentic: reservoir","Brazil",60,"Eichhornia crassipes","broad leaves","10","single point in time","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"litterbag","M","D","fungi","biomass","mug/g AFDM","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"376",297,297.1,-0.603751809895952,0.2,8,"observational","field","aquatic","lentic: reservoir","Brazil",105,"Typha domingensis","broad leaves","10","single point in time","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"litterbag","M","D","fungi","biomass","mug/g AFDM","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"377",297,297.1,0.624166507200082,0.2,8,"observational","field","aquatic","lentic: reservoir","Brazil",60,"Eichhornia crassipes","broad leaves","10","single point in time","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"litterbag","A","DFW","invertebrates","abundance","ind./g AFDM remaining","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"378",297,297.1,0.514681587170568,0.2,8,"observational","field","aquatic","lentic: reservoir","Brazil",105,"Typha domingensis","broad leaves","10","single point in time","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"litterbag","A","DFW","invertebrates","abundance","ind./g AFDM remaining","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"379",297,297.1,0.575283387820186,0.2,8,"observational","field","aquatic","lentic: reservoir","Brazil",105,"Typha domingensis","broad leaves","10","single point in time","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"litterbag","A","DFW","collector-gatherers","abundance","ind./g AFDM remaining","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"380",297,297.1,0.507148511724915,0.2,8,"observational","field","aquatic","lentic: reservoir","Brazil",105,"Typha domingensis","broad leaves","10","single point in time","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"litterbag","A","DFW","collector-filterers","abundance","ind./g AFDM remaining","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"381",297,297.1,0.575944495525767,0.2,8,"observational","field","aquatic","lentic: reservoir","Brazil",105,"Typha domingensis","broad leaves","10","single point in time","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"litterbag","A","DFW","scrapers","abundance","ind./g AFDM remaining","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"382",297,297.1,-0.931578368835888,0.2,8,"observational","field","aquatic","lentic: reservoir","Brazil",105,"Typha domingensis","broad leaves","10","single point in time","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"litterbag","A","DFW","predators","abundance","ind./g AFDM remaining","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"383",297,297.1,-0.347574658269232,0.2,8,"observational","field","aquatic","lentic: reservoir","Brazil",105,"Typha domingensis","broad leaves","10","single point in time","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"litterbag","A","D","shredders","abundance","ind./g AFDM remaining","Hedge's d","SD not imputed","SD imputed","SD imputed"
"384",297,297.1,0.577039354731912,0.2,8,"observational","field","aquatic","lentic: reservoir","Brazil",60,"Eichhornia crassipes","broad leaves","10","single point in time","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"litterbag","A","DFW","collector-gatherers","abundance","ind./g AFDM remaining","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"385",297,297.1,0.432935700571477,0.2,8,"observational","field","aquatic","lentic: reservoir","Brazil",60,"Eichhornia crassipes","broad leaves","10","single point in time","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"litterbag","A","DFW","collector-filterers","abundance","ind./g AFDM remaining","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"386",297,297.1,0.563649334599332,0.2,8,"observational","field","aquatic","lentic: reservoir","Brazil",60,"Eichhornia crassipes","broad leaves","10","single point in time","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"litterbag","A","DFW","scrapers","abundance","ind./g AFDM remaining","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"387",297,297.1,-0.59777702987736,0.2,8,"observational","field","aquatic","lentic: reservoir","Brazil",60,"Eichhornia crassipes","broad leaves","10","single point in time","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"litterbag","A","DFW","predators","abundance","ind./g AFDM remaining","Hedge's d","SD not imputed","SD not imputed","SD imputed"
"388",297,297.1,-0.545565285333518,0.2,8,"observational","field","aquatic","lentic: reservoir","Brazil",60,"Eichhornia crassipes","broad leaves","10","single point in time","eutrophication",NA,"probably","resource, stressors",1.55225361590626,-1.58085045558219,3.13310407148845,"litterbag","A","D","shredders","abundance","ind./g AFDM remaining","Hedge's d","SD not imputed","SD imputed","SD imputed"
"389",97,97.1,-1.17578894116802,0.2,8,"observational","field","aquatic","stream","Portugal",54,"Alnus glutinosa","broad leaves","0.5","single point in time","nutrient enrichment",NA,"yes","resource, stressors",4.61135104506317,-2.55876849838646,7.17011954344963,"leaf discs","M","D","fungi","biomass","mg/g leaf AFDM","Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"390",97,97.1,0,0.2,8,"observational","field","aquatic","stream","Portugal",54,"Alnus glutinosa","broad leaves","0.5","single point in time","nutrient enrichment",NA,"yes","stressors, resources",4.61135104506317,-2.55876849838646,7.17011954344963,"leaf discs","M","D","bacteria","biomass","mg/g leaf AFDM","Hedge's d","SD imputed","SD imputed","SD not imputed"
